Date,Rating,Review Title,Review Text
"2026-07-08T06:14:33.192Z",5,"Play Store Review","very good 👍"
"2026-07-08T06:05:20.620Z",5,"Play Store Review","very good"
"2026-07-08T06:01:10.313Z",5,"Play Store Review","very easy and friendly"
"2026-07-08T05:52:48.934Z",5,"Play Store Review","good"
"2026-07-08T05:38:21.101Z",4,"Play Store Review","A widget for intraday position update should add on home screen of android like stock holding widget."
"2026-07-08T05:37:56.847Z",5,"Play Store Review","awesome"
"2026-07-08T05:18:54.236Z",5,"Play Store Review","incredible"
"2026-07-08T05:13:14.381Z",5,"Play Store Review","good wark"
"2026-07-08T05:11:35.873Z",5,"Play Store Review","great"
"2026-07-08T05:09:05.546Z",5,"Play Store Review","overall very good"
"2026-07-08T05:04:38.375Z",5,"Play Store Review","👍"
"2026-07-08T05:01:14.518Z",5,"Play Store Review","Nice 👍"
"2026-07-08T04:59:43.901Z",5,"Play Store Review","good 👍"
"2026-07-08T04:42:54.646Z",5,"Play Store Review","India best trust app Grow"
"2026-07-08T04:42:50.710Z",5,"Play Store Review","good app .I loved 😍 it"
"2026-07-08T04:38:15.261Z",5,"Play Store Review","👍"
"2026-07-08T04:36:06.330Z",1,"Play Store Review","एक दम बकवास है कोई भी इसके साथ न जुड़े दिखाता कुछ है खरीदो या बेचो तो अमाउंट कुछ और होता है चोर लोग चला रहे हैं इसको ट्रेडिंग करना है तो सीधा किसी भी बैंक के साथ करना।"
"2026-07-08T04:32:05.110Z",3,"Play Store Review","I give it 3 stars because I can't invest in the international market"
"2026-07-08T04:31:48.192Z",5,"Play Store Review","good and better"
"2026-07-08T04:30:55.289Z",5,"Play Store Review","nice"
"2026-07-08T04:29:45.658Z",5,"Play Store Review","great aap"
"2026-07-08T04:29:29.527Z",5,"Play Store Review","super"
"2026-07-08T04:28:04.646Z",5,"Play Store Review","👌👌👌"
"2026-07-08T04:23:18.970Z",5,"Play Store Review","good aap to trade"
"2026-07-08T04:18:02.587Z",5,"Play Store Review","Nice"
"2026-07-08T04:15:05.932Z",5,"Play Store Review","good"
"2026-07-08T04:13:06.957Z",5,"Play Store Review","best' aap"
"2026-07-08T04:10:01.505Z",5,"Play Store Review","good"
"2026-07-08T04:08:27.391Z",2,"Play Store Review","very high hidden charges 😞"
"2026-07-08T04:07:32.665Z",5,"Play Store Review","grow is trusted 💪"
"2026-07-08T04:02:16.628Z",5,"Play Store Review","very good happy"
"2026-07-08T04:01:04.956Z",5,"Play Store Review","best"
"2026-07-08T04:00:13.427Z",1,"Play Store Review","quick action is done.Happy"
"2026-07-08T03:58:45.855Z",5,"Play Store Review","good"
"2026-07-08T03:56:19.689Z",5,"Play Store Review","nice👍👍👍"
"2026-07-08T03:54:29.745Z",5,"Play Store Review","nice 👍"
"2026-07-08T03:43:29.506Z",5,"Play Store Review","thank you to thank you 🙏 thank you for your support"
"2026-07-08T03:41:03.100Z",5,"Play Store Review","This app can be trusted and withdrawals are also done fast, there are no issues with this app. And it has been almost 3 years since I started using this app, but till now I have not faced any issue. I like it, do you like this app? ♥️"
"2026-07-08T03:40:54.392Z",5,"Play Store Review","very very nice"
"2026-07-08T03:34:44.892Z",5,"Play Store Review","Good"
"2026-07-08T03:32:25.156Z",5,"Play Store Review","good for long term investment 😄, not for day trading"
"2026-07-08T03:27:09.343Z",5,"Play Store Review","awesome"
"2026-07-08T03:25:43.477Z",5,"Play Store Review","good"
"2026-07-08T03:21:52.387Z",5,"Play Store Review","Best platform 👍"
"2026-07-08T03:14:28.760Z",5,"Play Store Review","suppar"
"2026-07-08T02:51:58.903Z",5,"Play Store Review","very best trading application"
"2026-07-08T02:21:00.999Z",5,"Play Store Review","super fast service"
"2026-07-08T02:11:04.447Z",5,"Play Store Review","very good 👍"
"2026-07-08T02:03:52.575Z",5,"Play Store Review","Groww app mutual fund ke liye best hai"
"2026-07-08T01:32:37.142Z",5,"Play Store Review","@parvat vasi , best creator suggested me to download it , plesse guve him some support"
"2026-07-08T01:27:47.253Z",5,"Play Store Review","very good"
"2026-07-08T00:28:36.209Z",5,"Play Store Review","good 👍"
"2026-07-08T00:09:46.880Z",5,"Play Store Review","good"
"2026-07-07T22:03:19.605Z",5,"Play Store Review","esey to use"
"2026-07-07T19:50:23.745Z",1,"Play Store Review","niey"
"2026-07-07T19:44:32.500Z",5,"Play Store Review","Great"
"2026-07-07T19:17:53.571Z",5,"Play Store Review","easy and simple app use smoothly"
"2026-07-07T19:14:39.230Z",5,"Play Store Review","good"
"2026-07-07T19:12:26.215Z",1,"Play Store Review","they charge lots of faces"
"2026-07-07T19:04:32.639Z",5,"Play Store Review","good so far"
"2026-07-07T18:14:34.744Z",5,"Play Store Review","nave app"
"2026-07-07T17:54:09.352Z",5,"Play Store Review","good experiance and app use in very easy"
"2026-07-07T17:39:40.948Z",1,"Play Store Review","bad broker"
"2026-07-07T17:32:16.635Z",5,"Play Store Review","ok"
"2026-07-07T17:13:36.533Z",5,"Play Store Review","I have been using this app for a long time and this app is better and helpful"
"2026-07-07T16:43:31.829Z",5,"Play Store Review","good"
"2026-07-07T16:38:21.546Z",5,"Play Store Review","good aaps"
"2026-07-07T16:35:00.564Z",5,"Play Store Review","good"
"2026-07-07T16:19:49.242Z",5,"Play Store Review","very good platform"
"2026-07-07T16:09:28.918Z",1,"Play Store Review","good"
"2026-07-07T15:25:18.624Z",5,"Play Store Review","very good"
"2026-07-07T15:20:13.939Z",5,"Play Store Review","good"
"2026-07-07T14:46:56.840Z",5,"Play Store Review","Good"
"2026-07-07T14:35:06.149Z",5,"Play Store Review","it's a really very good and easy to use app , and customer care support is also good."
"2026-07-07T14:29:09.230Z",5,"Play Store Review","very good experience so far easy to use"
"2026-07-07T14:25:33.151Z",5,"Play Store Review","i love groww. User friendly. very good for new users who just started investing. easy to use."
"2026-07-07T14:25:04.273Z",5,"Play Store Review","update supper angelone or groww but groww best supper brokerage"
"2026-07-07T14:15:45.200Z",5,"Play Store Review","nice"
"2026-07-07T14:08:15.604Z",5,"Play Store Review","Begginers k liye bhut hi acha app hai simple and effective"
"2026-07-07T14:06:04.742Z",5,"Play Store Review","😃👍"
"2026-07-07T13:55:33.172Z",5,"Play Store Review","Groww app is very easy to understand and operate"
"2026-07-07T13:46:23.216Z",5,"Play Store Review","Thats Great"
"2026-07-07T13:36:31.400Z",5,"Play Store Review","thik h good 👍🏽"
"2026-07-07T12:25:49.142Z",5,"Play Store Review","good"
"2026-07-07T11:56:15.591Z",5,"Play Store Review","Good"
"2026-07-07T11:44:15.138Z",5,"Play Store Review","very good"
"2026-07-07T11:40:45.458Z",4,"Play Store Review","this is a very good investment app ."
"2026-07-07T11:21:20.866Z",5,"Play Store Review","good 👍"
"2026-07-07T11:13:06.889Z",5,"Play Store Review","very nice"
"2026-07-07T10:42:18.987Z",1,"Play Store Review","can't able to withdrawan my money this issue occur often resolve that"
"2026-07-07T10:39:37.886Z",5,"Play Store Review","good"
"2026-07-07T10:34:27.349Z",5,"Play Store Review","very good"
"2026-07-07T10:29:32.197Z",5,"Play Store Review","🙌🏻"
"2026-07-07T10:24:20.477Z",3,"Play Store Review","Target & Stoploss preset on app and kill switch is biggest weakness of groww platform. Other feature work very well. Also when target or stoploss hit on scalper. Order not exit auto instantly."
"2026-07-07T10:15:37.910Z",5,"Play Store Review","❤️‍🔥"
"2026-07-07T10:03:04.120Z",5,"Play Store Review","nice and easy to use"
"2026-07-07T09:42:05.800Z",5,"Play Store Review","good"
"2026-07-07T09:36:12.967Z",5,"Play Store Review","nice"
"2026-07-07T09:34:27.829Z",5,"Play Store Review","awesome"
"2026-07-07T09:18:11.355Z",5,"Play Store Review","fine"
"2026-07-07T09:17:45.317Z",5,"Play Store Review","good"
"2026-07-07T09:16:08.325Z",5,"Play Store Review","SUPAR"
"2026-07-07T08:45:11.546Z",3,"Play Store Review","thik hai"
"2026-07-07T08:32:39.110Z",5,"Play Store Review","good"
"2026-07-07T08:28:06.647Z",5,"Play Store Review","good trading experience"
"2026-07-07T08:20:04.702Z",5,"Play Store Review","good"
"2026-07-07T08:13:51.995Z",5,"Play Store Review","okay"
"2026-07-07T07:58:12.258Z",5,"Play Store Review","very good"
"2026-07-07T07:56:52.756Z",5,"Play Store Review","best"
"2026-07-07T07:53:45.328Z",5,"Play Store Review","nice app"
"2026-07-07T07:50:07.350Z",5,"Play Store Review","super app for beginners"
"2026-07-07T07:48:58.269Z",5,"Play Store Review","good"
"2026-07-07T07:47:49.306Z",5,"Play Store Review","nice"
"2026-07-07T07:46:04.438Z",5,"Play Store Review","Good Sarvice"
"2026-07-07T07:45:52.345Z",5,"Play Store Review","Excellent app for investment! Super smooth UI, fast transactions, and very transparent. It's a 5-star experience for me."""
"2026-07-07T07:44:00.110Z",5,"Play Store Review","good👍"
"2026-07-07T07:35:24.226Z",5,"Play Store Review","too good"
"2026-07-07T07:26:46.573Z",5,"Play Store Review","good aap"
"2026-07-07T07:24:21.957Z",5,"Play Store Review","very good app🎉"
"2026-07-07T07:20:37.454Z",5,"Play Store Review","Nice"
"2026-07-07T07:14:11.504Z",1,"Play Store Review","worst experience ever"
"2026-07-07T07:13:16.285Z",5,"Play Store Review","good"
"2026-07-07T07:10:55.929Z",5,"Play Store Review","good"
"2026-07-07T07:10:41.617Z",4,"Play Store Review","Once I became a Crorepati I will Post a Better Review 💯🙏"
"2026-07-07T07:05:42.369Z",5,"Play Store Review","thank you 👍😊"
"2026-07-07T07:05:17.285Z",5,"Play Store Review","better for new users. very simplified. should work on commissions though."
"2026-07-07T07:01:23.714Z",5,"Play Store Review","super working"
"2026-07-07T06:56:41.235Z",5,"Play Store Review","best app"
"2026-07-07T06:33:37.595Z",5,"Play Store Review","good"
"2026-07-07T06:32:07.962Z",3,"Play Store Review","good"
"2026-07-07T06:30:13.726Z",5,"Play Store Review","Good"
"2026-07-07T06:12:40.811Z",5,"Play Store Review","best"
"2026-07-07T06:01:01.481Z",5,"Play Store Review","super and nice app"
"2026-07-07T05:56:08.861Z",5,"Play Store Review","very good app ."
"2026-07-07T05:53:25.611Z",3,"Play Store Review","પપ"
"2026-07-07T05:46:18.555Z",5,"Play Store Review","good 👍"
"2026-07-07T05:30:38.914Z",5,"Play Store Review","I can't even login my account why?? Please fix it"
"2026-07-07T05:25:16.987Z",5,"Play Store Review","Good"
"2026-07-07T05:18:05.781Z",5,"Play Store Review","good apps"
"2026-07-07T05:15:27.538Z",5,"Play Store Review","nice 👍 one"
"2026-07-07T05:13:43.700Z",5,"Play Store Review","Best 🤗"
"2026-07-07T05:12:01.138Z",5,"Play Store Review","thik thak h bese abhi m kuch bada nahi kar paya hu bas"
"2026-07-07T05:03:28.861Z",4,"Play Store Review","good for beginners"
"2026-07-07T05:03:08.134Z",5,"Play Store Review","try to improve the scalping mode in trading view chart and remove grow chart, only one chart is enough, and there are many indicators in trading view chart and colour options etc, I can't personalize grow chart"
"2026-07-07T04:53:55.949Z",1,"Play Store Review","don't install groww app, falto app hai chart kanehi karta hai..."
"2026-07-07T04:46:03.369Z",1,"Play Store Review","bekar app"
"2026-07-07T04:44:52.569Z",5,"Play Store Review","❤️"
"2026-07-07T04:37:24.100Z",5,"Play Store Review","easy to use"
"2026-07-07T04:30:52.961Z",5,"Play Store Review","best"
"2026-07-07T04:30:35.221Z",5,"Play Store Review","Best option To Trade"
"2026-07-07T04:29:59.114Z",3,"Play Store Review","i have a question in this update Groww did you remove commodity market depth?"
"2026-07-07T04:20:11.483Z",5,"Play Store Review","good"
"2026-07-07T04:14:29.255Z",5,"Play Store Review","very good broker"
"2026-07-07T04:13:17.386Z",5,"Play Store Review","great"
"2026-07-07T04:09:20.627Z",5,"Play Store Review","good guide website"
"2026-07-07T04:06:25.917Z",5,"Play Store Review","very user friendly application and best application for trading"
"2026-07-07T03:52:21.501Z",5,"Play Store Review","good"
"2026-07-07T03:49:35.141Z",5,"Play Store Review","good"
"2026-07-07T03:39:52.703Z",5,"Play Store Review","good 👍"
"2026-07-07T03:37:56.558Z",5,"Play Store Review","good"
"2026-07-07T03:31:09.552Z",1,"Play Store Review","what are these stupid prime membership? why only regular funds are allowed in it? is it even legal?"
"2026-07-07T03:29:30.460Z",5,"Play Store Review","groww is good app for stocks"
"2026-07-07T03:26:16.740Z",5,"Play Store Review","excellent 👌"
"2026-07-07T03:23:08.434Z",5,"Play Store Review","good, 💯👍"
"2026-07-07T03:21:24.517Z",5,"Play Store Review","good"
"2026-07-07T03:20:53.242Z",5,"Play Store Review","very easy to use 👌"
"2026-07-07T03:13:07.245Z",1,"Play Store Review","when your attention is fully on watching business tv, soon advertisement will appear, great disturbance"
"2026-07-07T03:03:50.797Z",5,"Play Store Review","excellent service"
"2026-07-07T03:00:43.418Z",5,"Play Store Review","superb"
"2026-07-07T02:45:16.741Z",5,"Play Store Review","Amazing platform 🥰easy to use thanks groww."
"2026-07-07T02:43:54.560Z",5,"Play Store Review","Best mutual fund investment platform SEBI REGISTARED"
"2026-07-07T02:18:54.650Z",2,"Play Store Review","good"
"2026-07-07T02:09:34.916Z",1,"Play Store Review","Almost all things gone right but suddenly without my permission automatically sells a 1 share of BCCL and not found any money back and selling price because of this i less 1 share price almost 38 rupees"
"2026-07-07T01:34:23.461Z",5,"Play Store Review","nice 👍"
"2026-07-07T01:30:44.673Z",5,"Play Store Review","good to operate its vry easy"
"2026-07-07T01:27:46.218Z",5,"Play Store Review","good"
"2026-07-07T01:26:32.911Z",5,"Play Store Review","ONLY GROW"
"2026-07-07T00:33:00.372Z",4,"Play Store Review","nice"
"2026-07-07T00:10:29.106Z",5,"Play Store Review","It is a very good app. The interface is brilliant."
"2026-07-06T21:10:11.862Z",5,"Play Store Review","good high app"
"2026-07-06T21:02:39.389Z",1,"Play Store Review","Stock buying price is so high. Some Stock ₹1 to ₹5."
"2026-07-06T20:40:04.720Z",5,"Play Store Review","very good aap"
"2026-07-06T18:41:38.877Z",5,"Play Store Review","super"
"2026-07-06T18:39:16.768Z",5,"Play Store Review","Nice grow app itr file show grow app thanks new update"
"2026-07-06T18:21:53.932Z",5,"Play Store Review","nice experience. Team is also helpful. Thanks to solve our purpose. I'm really glad to be a part of Groww with my investments."
"2026-07-06T18:09:58.514Z",5,"Play Store Review","best for bigganer s easy understand for all tredars and inverters s"
"2026-07-06T17:56:43.223Z",5,"Play Store Review","good service"
"2026-07-06T17:45:06.578Z",3,"Play Store Review","my experience is owsam"
"2026-07-06T17:11:06.475Z",5,"Play Store Review","best sip app"
"2026-07-06T17:05:20.994Z",4,"Play Store Review","good 👍"
"2026-07-06T16:59:09.131Z",5,"Play Store Review","top trading aap"
"2026-07-06T16:49:54.354Z",5,"Play Store Review","wow app"
"2026-07-06T16:45:12.492Z",5,"Play Store Review","easy to use"
"2026-07-06T16:43:46.703Z",5,"Play Store Review","Safe app for investment."
"2026-07-06T16:42:16.492Z",5,"Play Store Review","satisfactory working."
"2026-07-06T16:40:56.772Z",5,"Play Store Review","स्लो सर्विस"
"2026-07-06T16:36:09.908Z",5,"Play Store Review","Good"
"2026-07-06T16:11:43.690Z",5,"Play Store Review","superb"
"2026-07-06T16:11:09.201Z",5,"Play Store Review","nice platform and parfect"
"2026-07-06T16:11:04.166Z",5,"Play Store Review","good"
"2026-07-06T15:55:46.603Z",3,"Play Store Review","orders takes number of days to complete improve this nav gets credit very late"
"2026-07-06T15:51:04.733Z",5,"Play Store Review","nice application"
"2026-07-06T15:48:45.203Z",5,"Play Store Review","good"
"2026-07-06T15:43:52.800Z",5,"Play Store Review","very good"
"2026-07-06T15:22:05.527Z",5,"Play Store Review","best"
"2026-07-06T15:19:53.514Z",2,"Play Store Review","how to disable fingerprint login in groww app"
"2026-07-06T15:06:34.845Z",4,"Play Store Review","GOOD"
"2026-07-06T15:04:43.807Z",5,"Play Store Review","Insha Allah bahut jald suru karenge abhi SBI bank oper kar rahe hai bahut hi achcha hai mutual fund"
"2026-07-06T14:54:28.429Z",1,"Play Store Review","Groww ka High Brokerage charges.hai stoxcard app best 👌 है"
"2026-07-06T14:54:19.377Z",1,"Play Store Review","Charging 50₹ to just change a phone no. that I don't even have,where can I get OTP if I don't have my old mob number, seriously? 😑 I m deleting this app rn 🤬switching to another broker"
"2026-07-06T14:24:21.454Z",5,"Play Store Review","Very useful platform for stock market"
"2026-07-06T14:15:52.139Z",5,"Play Store Review","good"
"2026-07-06T14:14:17.896Z",4,"Play Store Review","This app is nice investing in stocks, bonds mutual funds and other investment avenues. The facilities are convenient and user friendly."
"2026-07-06T14:13:44.896Z",5,"Play Store Review","nice"
"2026-07-06T13:34:37.107Z",5,"Play Store Review","ok"
"2026-07-06T13:29:45.870Z",5,"Play Store Review","My first investing app. it's a great platform."
"2026-07-06T13:22:22.638Z",3,"Play Store Review","I didn't got half of my money back I sold 170 worth stock and only got 140rs back where is the others"
"2026-07-06T13:22:19.672Z",5,"Play Store Review","osm"
"2026-07-06T12:48:25.215Z",4,"Play Store Review","user friendly"
"2026-07-06T12:39:35.762Z",5,"Play Store Review","bhut achha ap hai sab ko achhe se chalana hai"
"2026-07-06T12:36:03.161Z",5,"Play Store Review","thanks for you"
"2026-07-06T12:32:16.894Z",4,"Play Store Review","Good"
"2026-07-06T12:26:26.390Z",5,"Play Store Review","good"
"2026-07-06T12:15:40.590Z",5,"Play Store Review","happy"
"2026-07-06T12:15:00.330Z",5,"Play Store Review","Super"
"2026-07-06T11:53:51.355Z",5,"Play Store Review","good"
"2026-07-06T11:53:01.100Z",5,"Play Store Review","good"
"2026-07-06T11:50:59.932Z",5,"Play Store Review","great app easy to use and understand"
"2026-07-06T11:35:38.478Z",5,"Play Store Review","good"
"2026-07-06T11:24:30.459Z",5,"Play Store Review","good to use"
"2026-07-06T11:24:19.456Z",5,"Play Store Review","some features are best of best"
"2026-07-06T11:04:50.531Z",5,"Play Store Review","good"
"2026-07-06T11:04:20.766Z",5,"Play Store Review","Bahut acha"
"2026-07-06T10:39:04.123Z",5,"Play Store Review","good 👍😊"
"2026-07-06T10:32:24.660Z",5,"Play Store Review","thank you groww app"
"2026-07-06T10:15:19.431Z",5,"Play Store Review","mujhe yeah acha laga kyuki esmain instant order or instant withdrawal milta hai jo bhut hi batter fill karwata hai or sath hi 915 by groww ka essay bhi acah hai"
"2026-07-06T10:10:58.704Z",5,"Play Store Review","okay"
"2026-07-06T10:10:07.765Z",4,"Play Store Review","hey team groww...I'm looking forward to see SLBM-stock lending and borrowing mechanism facility being implemented for users loke me ASAP."
"2026-07-06T10:10:04.471Z",1,"Play Store Review","This app have high charges and when you try to talk to agent you will get no response . sometimes it hangs while placing order."
"2026-07-06T10:05:46.846Z",5,"Play Store Review","very good very super"
"2026-07-06T09:54:56.698Z",5,"Play Store Review","awesome"
"2026-07-06T09:54:19.283Z",5,"Play Store Review","GREAT"
"2026-07-06T09:53:35.995Z",5,"Play Store Review","very good"
"2026-07-06T09:26:01.239Z",5,"Play Store Review","nice"
"2026-07-06T09:24:42.938Z",5,"Play Store Review","good"
"2026-07-06T09:14:10.348Z",5,"Play Store Review","verry good"
"2026-07-06T09:11:31.581Z",5,"Play Store Review","very good"
"2026-07-06T09:09:16.215Z",5,"Play Store Review","very good"
"2026-07-06T08:55:40.557Z",5,"Play Store Review","👍🏻"
"2026-07-06T08:38:53.380Z",5,"Play Store Review","good"
"2026-07-06T08:34:51.364Z",5,"Play Store Review","gud"
"2026-07-06T08:34:40.486Z",4,"Play Store Review","nice"
"2026-07-06T08:34:29.436Z",5,"Play Store Review","excellent 👍"
"2026-07-06T08:18:15.775Z",4,"Play Store Review","Nice experience"
"2026-07-06T08:04:17.260Z",5,"Play Store Review","verry good 👍"
"2026-07-06T07:45:53.547Z",4,"Play Store Review","nice 👍 AAP"
"2026-07-06T07:39:03.878Z",5,"Play Store Review","nice"
"2026-07-06T07:37:29.990Z",1,"Play Store Review","good"
"2026-07-06T07:32:37.509Z",5,"Play Store Review","good app"
"2026-07-06T07:29:06.957Z",5,"Play Store Review","very user friendly & gives all informative technical data to analyze investments"
"2026-07-06T07:16:18.122Z",5,"Play Store Review","good"
"2026-07-06T07:13:53.402Z",5,"Play Store Review","nice"
"2026-07-06T07:12:00.228Z",2,"Play Store Review","I am using groww from 2021 onwards but this month my SIP is not deducted and your coustomer service is very poor"
"2026-07-06T06:59:26.365Z",5,"Play Store Review","super"
"2026-07-06T06:51:50.124Z",4,"Play Store Review","good"
"2026-07-06T06:51:04.176Z",5,"Play Store Review","By investing for the future"
"2026-07-06T06:46:12.960Z",5,"Play Store Review","best app"
"2026-07-06T06:44:48.695Z",4,"Play Store Review","next update can u provide ai indicators"
"2026-07-06T06:32:59.635Z",5,"Play Store Review","Everything is fine, it is a great app, I am earning very well but there is a small problem and that is, there is a little delay in withdrawal, so please fix it as soon as possible, thank you Groww team ☺️❤️💗"
"2026-07-06T06:17:58.627Z",5,"Play Store Review","nice"
"2026-07-06T06:12:48.182Z",5,"Play Store Review","groww helping for learn stock market"
"2026-07-06T06:08:48.146Z",5,"Play Store Review","The super trading app has many opportunities in investment stock market"
"2026-07-06T06:07:41.140Z",5,"Play Store Review","Good 👍"
"2026-07-06T06:07:18.402Z",5,"Play Store Review","good"
"2026-07-06T05:52:35.210Z",5,"Play Store Review","Very Best"
"2026-07-06T05:49:39.288Z",5,"Play Store Review","good"
"2026-07-06T05:42:17.224Z",5,"Play Store Review","super"
"2026-07-06T05:39:38.212Z",5,"Play Store Review","good 👍 app 😀💯"
"2026-07-06T05:39:35.175Z",5,"Play Store Review","👍 nice"
"2026-07-06T05:37:58.500Z",4,"Play Store Review","good app"
"2026-07-06T05:34:25.969Z",5,"Play Store Review","excellent"
"2026-07-06T05:34:16.976Z",5,"Play Store Review","Best Plateform"
"2026-07-06T05:14:48.700Z",5,"Play Store Review","best"
"2026-07-06T05:14:04.730Z",5,"Play Store Review","good"
"2026-07-06T05:10:41.776Z",5,"Play Store Review","Excellent job"
"2026-07-06T05:09:52.103Z",5,"Play Store Review","good 😊"
"2026-07-06T05:04:28.527Z",5,"Play Store Review","great 👍🏻"
"2026-07-06T05:01:22.240Z",4,"Play Store Review","it laga and is a bit slow"
"2026-07-06T04:59:20.427Z",5,"Play Store Review","top aap"
"2026-07-06T04:58:24.160Z",5,"Play Store Review","good"
"2026-07-06T04:52:14.223Z",5,"Play Store Review","good"
"2026-07-06T04:50:42.877Z",5,"Play Store Review","best platform"
"2026-07-06T04:48:35.813Z",5,"Play Store Review","to good"
"2026-07-06T04:38:49.337Z",5,"Play Store Review","excellent service"
"2026-07-06T04:36:01.757Z",5,"Play Store Review","excellent"
"2026-07-06T04:31:44.327Z",5,"Play Store Review","nice"
"2026-07-06T04:31:38.800Z",1,"Play Store Review","bet app acha kam nehi karte"
"2026-07-06T04:31:15.413Z",4,"Play Store Review","If I order shares at once, It is taken into three trades and each trade has different charges. These is not Good"
"2026-07-06T04:30:09.427Z",5,"Play Store Review","User friendly"
"2026-07-06T04:19:36.232Z",5,"Play Store Review","ok"
"2026-07-06T04:19:14.386Z",5,"Play Store Review","good"
"2026-07-06T04:15:26.981Z",1,"Play Store Review","lots of glitches in share prices worst app i consider currently from past 1 month i am unable to load the trading chart lol probably worst app 😡"
"2026-07-06T04:14:53.860Z",5,"Play Store Review","good"
"2026-07-06T04:12:24.619Z",4,"Play Store Review","good 👍"
"2026-07-06T04:10:56.870Z",5,"Play Store Review","good 👍"
"2026-07-06T04:10:21.534Z",5,"Play Store Review","Nice 👍"
"2026-07-06T04:06:22.502Z",5,"Play Store Review","nice app"
"2026-07-06T04:05:00.784Z",5,"Play Store Review","GOOD"
"2026-07-06T04:02:11.128Z",5,"Play Store Review","great"
"2026-07-06T03:51:50.968Z",4,"Play Store Review","good"
"2026-07-06T03:51:08.864Z",5,"Play Store Review","OK"
"2026-07-06T03:50:11.941Z",5,"Play Store Review","Super"
"2026-07-06T03:49:27.668Z",5,"Play Store Review","Good"
"2026-07-06T03:40:24.800Z",5,"Play Store Review","it's very easy to use"
"2026-07-06T03:30:39.885Z",1,"Play Store Review","for every transaction of f&O there is commission."
"2026-07-06T03:10:28.788Z",5,"Play Store Review","very simple app"
"2026-07-06T03:03:58.133Z",5,"Play Store Review","nice"
"2026-07-06T02:52:48.866Z",5,"Play Store Review","good👍😊💯"
"2026-07-06T02:52:15.810Z",4,"Play Store Review","Good 👍"
"2026-07-06T02:31:48.844Z",5,"Play Store Review","nice"
"2026-07-06T02:28:22.427Z",5,"Play Store Review","nice"
"2026-07-06T02:16:27.219Z",5,"Play Store Review","too easy to start"
"2026-07-06T01:43:47.914Z",5,"Play Store Review","nice app"
"2026-07-06T00:42:24.188Z",5,"Play Store Review","very nice luck 🤞"
"2026-07-05T21:54:02.380Z",5,"Play Store Review","excellent"
"2026-07-05T21:43:25.116Z",5,"Play Store Review","trusty👍"
"2026-07-05T20:44:35.535Z",5,"Play Store Review","good"
"2026-07-05T18:15:32.960Z",5,"Play Store Review","Best investment platform I'd ever find..."
"2026-07-05T18:00:00.313Z",5,"Play Store Review","👍🏻"
"2026-07-05T17:53:36.535Z",5,"Play Store Review","very good app"
"2026-07-05T17:20:04.714Z",5,"Play Store Review","best app"
"2026-07-05T17:17:13.410Z",5,"Play Store Review","good app"
"2026-07-05T16:59:50.357Z",5,"Play Store Review","good 👍"
"2026-07-05T16:56:24.510Z",5,"Play Store Review","first it had issue now with more feature and smoother functioning"
"2026-07-05T16:47:48.440Z",5,"Play Store Review","best platform"
"2026-07-05T16:42:08.615Z",5,"Play Store Review","best app for online sip"
"2026-07-05T16:41:46.430Z",5,"Play Store Review","very good experience 👍"
"2026-07-05T16:25:46.870Z",5,"Play Store Review","good"
"2026-07-05T16:17:29.698Z",5,"Play Store Review","nice app and profit hai"
"2026-07-05T16:00:10.600Z",5,"Play Store Review","Paisa Dabbal"
"2026-07-05T15:50:13.341Z",5,"Play Store Review","nice 👍🙂"
"2026-07-05T15:42:42.750Z",5,"Play Store Review","nice"
"2026-07-05T15:40:48.477Z",1,"Play Store Review","charges bahut lagata hai email id update mobile number update 50 rs charges rating down 👎"
"2026-07-05T15:35:56.782Z",5,"Play Store Review","good"
"2026-07-05T15:23:28.780Z",5,"Play Store Review","easy to operate and easy to use."
"2026-07-05T15:19:12.420Z",5,"Play Store Review","good to invest money"
"2026-07-05T14:59:39.465Z",5,"Play Store Review","Easy to install"
"2026-07-05T14:55:33.734Z",5,"Play Store Review","ok"
"2026-07-05T14:54:37.457Z",5,"Play Store Review","ok"
"2026-07-05T14:53:55.870Z",5,"Play Store Review","nice"
"2026-07-05T14:41:27.926Z",1,"Play Store Review","this app is fake"
"2026-07-05T14:40:14.930Z",5,"Play Store Review","nice and simple operating"
"2026-07-05T14:35:06.670Z",5,"Play Store Review","good"
"2026-07-05T14:23:20.202Z",5,"Play Store Review","veri nice app"
"2026-07-05T13:50:23.711Z",5,"Play Store Review","helpful app*"
"2026-07-05T13:26:12.664Z",4,"Play Store Review","this aaps very good"
"2026-07-05T13:10:30.101Z",5,"Play Store Review","good"
"2026-07-05T13:02:42.565Z",5,"Play Store Review","Groww Must add International Market also I request you to allow investing in international Market also"
"2026-07-05T13:02:30.136Z",5,"Play Store Review","good"
"2026-07-05T12:54:13.768Z",3,"Play Store Review","ok"
"2026-07-05T12:36:28.554Z",5,"Play Store Review","good"
"2026-07-05T12:31:10.822Z",4,"Play Store Review","good"
"2026-07-05T12:15:58.343Z",4,"Play Store Review","good"
"2026-07-05T12:09:53.940Z",5,"Play Store Review","gud"
"2026-07-05T11:52:34.959Z",5,"Play Store Review","good"
"2026-07-05T11:39:03.744Z",5,"Play Store Review","good app"
"2026-07-05T11:37:55.230Z",5,"Play Store Review","good for mutual funds"
"2026-07-05T11:37:53.770Z",5,"Play Store Review","Very good"
