Date,Rating,Review Title,Review Text
"2026-07-05T08:31:57.000Z",5,"good","good"
"2026-07-05T08:30:13.000Z",4,"Great UI easy to use","Great UI easy to use"
"2026-07-05T08:18:50.000Z",5,"Not able to Open the app","I updated the app after getting the screen that this version is no longer supported . After updating the app using the update the app button on the screen. I am still getting the same screen and it is redirecting to me to the App store. And when I click on open app in app store it again take me to the screen saying update the app. Stuck in a loop here."
"2026-07-05T07:57:34.000Z",5,"Amazing","This app is very smooth and easy to use"
"2026-07-05T07:46:32.000Z",5,"Informative","For a person who’s completely new in stock market, this is the one for you."
"2026-07-05T07:37:23.000Z",5,"Good application","Its an all in one platform with simple UI"
"2026-07-05T07:15:51.000Z",5,"Good","It is very easy to use and understand about investing and trading"
"2026-07-05T07:01:18.000Z",5,"Excellent","Excellent"
"2026-07-05T06:55:39.000Z",5,"Best in SIP","Nice"
"2026-07-05T06:45:25.000Z",5,"Best app","Best sip and investment app"
"2026-07-05T06:43:53.000Z",5,"Good Excellent","Excellent"
"2026-07-05T06:39:29.000Z",5,"Good","Good"
"2026-07-05T06:36:32.000Z",5,"Good app","Good info"
"2026-07-05T06:10:10.000Z",5,"Woww","Easy to Use"
"2026-07-05T05:56:09.000Z",5,"Grow with grow","Very good and easy to use user friendly"
"2026-07-05T05:35:18.000Z",5,"Ok","Anu"
"2026-07-05T05:14:22.000Z",5,"Ok","Good"
"2026-07-05T05:04:44.000Z",5,"Fraud don’t use FNO option","Fraud company first they make u hebit when u invest good amt they try to activate f&O option then u gone"
"2026-07-05T04:45:25.000Z",5,"Superb app","Easy to use"
"2026-07-05T04:42:36.000Z",5,"Good app","I would have given them 6 stars if they hadn't removed the US stocks trading option"
"2026-07-05T04:26:51.000Z",5,"Great user experience","I love using this app, everything is so easy to to use."
"2026-07-05T03:55:19.000Z",5,"Trading","Best app for all trading and investment needs"
"2026-07-05T03:49:11.000Z",5,"Awesome App","Very Satisfied, Awesome App"
"2026-07-05T03:40:02.000Z",5,"Great app for investing","Ticks all the boxes of expectations that an investor has"
"2026-07-05T03:24:04.000Z",5,"Simple and easy","Simple and easy"
"2026-07-05T03:20:51.000Z",5,"Very easy to use the app","We can easily access the app and for every sell and purchase it provides immediate effect, very easy to download reports and many more."
"2026-07-05T02:57:42.000Z",5,"Nice Experience","Good trading app"
"2026-07-05T02:50:14.000Z",3,"Not showing total amount in sip","It’s not showing total sip amount in hdfc nifty fifty fund please look into it"
"2026-07-05T02:17:58.000Z",5,"Sip","Wonderful experience 😍"
"2026-07-05T01:52:19.000Z",5,"User friendly","Very useful"
"2026-07-05T00:54:46.000Z",5,"Good for everything","It’s a very good app for trading and investing mutual funds. I loved it"
"2026-07-04T23:09:24.000Z",5,"Impressive","Simple. Smart. Supercool"
"2026-07-04T22:14:55.000Z",5,"Clean UI","Very beginner friendly UI, investing can get a bit overwhelming for most people but this app makes it very easy to start a demat account and start investing."
"2026-07-04T21:34:01.000Z",5,"Good","Than ever"
"2026-07-04T20:36:18.000Z",5,"Simply the best app to invest","Plain,Simple and not at all complicated"
"2026-07-04T18:53:18.000Z",5,"Hitha Janaki","Thank you so much Universe! 
Thank you God !
Thank you Groww !💝😘"
"2026-07-04T17:40:34.000Z",4,"Easy Interface","A knowledge section should be incorporated. Commonly used technical terms."
"2026-07-04T17:39:25.000Z",5,"Open","Close"
"2026-07-04T17:27:56.000Z",5,"User friendly application","Best app and nice user interface for beginners"
"2026-07-04T17:19:18.000Z",4,"Nice","Very nice"
"2026-07-04T16:07:37.000Z",5,"Easy and fast","Unbelievably loving this app to trade in everyday life. It’s easy to use and system is fantastic too."
"2026-07-04T15:43:40.000Z",5,"Good","Good"
"2026-07-04T15:38:59.000Z",5,"Good","Nice"
"2026-07-04T14:38:52.000Z",5,"Authentic","Better than other and free for all users"
"2026-07-04T14:37:23.000Z",5,"Nice","Nice"
"2026-07-04T14:27:07.000Z",5,"Great ui/ux and very intuitive app","I have been using grow since 5 years now and I have recommended this to many of my family members. The main reason is the clean app experience that even olders in the family can use"
"2026-07-04T14:01:12.000Z",5,"Groww.","Great Service."
"2026-07-04T13:28:26.000Z",5,"Just amazing UI","Wao"
"2026-07-04T13:22:04.000Z",2,"Expense ratio change daily","Expense ratio of my invested mutual fund showing different."
"2026-07-04T12:51:59.000Z",4,"good","nice app"
"2026-07-04T12:31:59.000Z",4,"Good","Easy to understand"
"2026-07-04T12:20:55.000Z",5,"Cool investment app","Best Falt farm and user friendly for investments"
"2026-07-04T11:59:33.000Z",5,"Good one","Good one"
"2026-07-04T11:44:34.000Z",5,"Yes","Yes"
"2026-07-04T11:35:01.000Z",5,"Very good aap","Easy to access and the way it guides is best"
"2026-07-04T11:32:18.000Z",5,"Superb!!","Great insights. Easy users interface"
"2026-07-04T11:24:15.000Z",5,"Review","Friendly Use for new Comer"
"2026-07-04T11:23:20.000Z",5,"Good","Good"
"2026-07-04T10:09:40.000Z",5,"Incredible App !!","Amazingly reliable and very intuitive App. Great investing platform"
"2026-07-04T09:45:00.000Z",5,"Amazing app!!","Five star review"
"2026-07-04T08:51:09.000Z",5,"Shortcuts","Pls make shortcuts of mutual fund investment in ios/ Apple"
"2026-07-04T08:43:05.000Z",5,"Excellent app","Very easy to operate..gives advice"
"2026-07-04T08:28:44.000Z",5,"Best Trading app","Best"
"2026-07-04T07:52:39.000Z",5,"Very good","Very good"
"2026-07-04T07:33:06.000Z",5,"Best","App"
"2026-07-04T07:09:43.000Z",5,"Usage","Easy to use"
"2026-07-04T06:52:47.000Z",5,"Alok Garg","Great Platform."
"2026-07-04T06:40:24.000Z",5,"Good","Very convenient to user and friendly"
"2026-07-04T06:31:08.000Z",5,"Investment","Great investment journey for me with Groww"
"2026-07-04T06:19:55.000Z",5,"Excellent","Great App"
"2026-07-04T06:11:00.000Z",5,"Good","Good"
"2026-07-04T05:25:23.000Z",5,"Best platform for stock market","Best application for stock and equity also I have kite , angel one  but right now I am using Groww"
"2026-07-04T05:09:19.000Z",1,"Easy to use","Fast and no hidden anyone"
"2026-07-04T05:08:53.000Z",5,"Very best for scalper","Best app for fast withdraw and deposit"
"2026-07-04T04:57:30.000Z",1,"Not","Very poor service withdrawal is very frustrating"
"2026-07-04T04:54:43.000Z",5,"One home","One place to see my all funds, super easy and good ui ux for end users"
"2026-07-04T04:02:17.000Z",5,"Good","Best"
"2026-07-04T03:50:25.000Z",5,"Very good platform for trading and investment","I am using Groww Application since 2020. This application has been improved much since then. I am requesting the developers to bring some features like “stocks buy/ sell call”. This feature may added for premium customers or general customers."
"2026-07-04T03:39:01.000Z",5,"Dependable Trade","It is very Safe to Invest and Trade in Groww and I have Recommended all my Friends to have their Demat in GROWW reason being very Professional and Integrity"
"2026-07-04T03:25:36.000Z",5,"Great experience so far using since 2022","Very easy to use interface. Useful analytics. Very good calculators. Never had to think of any alternative platforms"
"2026-07-04T03:22:47.000Z",2,"Frequently asking to log in every other day. Entry exit time prolongation.","2⭐️"
"2026-07-04T02:34:25.000Z",5,"Dr. Rajeev Ranjan","Ultimate ap"
"2026-07-04T01:50:17.000Z",5,"Review","Good"
"2026-07-04T00:50:23.000Z",5,"Good to invest and track, user friendly","Good"
"2026-07-04T00:08:34.000Z",5,"👍👍","👍👍 okk good"
"2026-07-03T23:27:27.000Z",5,"Super","Super"
"2026-07-03T22:50:05.000Z",5,"Sdg@1","Great user friendly mobile App"
"2026-07-03T19:31:31.000Z",5,"The best","Exceptional"
"2026-07-03T18:22:53.000Z",5,"Good aap","Best service"
"2026-07-03T18:18:35.000Z",5,"Great app","Its so great because its so convenient and fun to invest here. I absolutely love it."
"2026-07-03T17:34:19.000Z",5,"Good","L"
"2026-07-03T16:41:39.000Z",5,"Very clear visuals","I have been going across clear visuals of market trend and able to judge for self investment in the MF / Stocks"
"2026-07-03T16:34:37.000Z",5,"Stocks and Mutual funds.","Great !"
"2026-07-03T16:21:40.000Z",5,"Easy to operate","Simple with less confusing, everything at a glance."
"2026-07-03T15:45:48.000Z",5,"Easy smooth and fast","User friendly"
"2026-07-03T15:37:38.000Z",5,"Easy to operate","Handy"
"2026-07-03T15:26:43.000Z",5,"Good","Service"
"2026-07-03T15:09:58.000Z",5,"GROWW REVIEW","Very good field for people very well in Share markets."
"2026-07-03T14:36:11.000Z",5,"Trust","Excellent"
"2026-07-03T14:03:50.000Z",5,"Great app","Makes investing easy"
"2026-07-03T13:51:54.000Z",5,"Good","Excellent"
"2026-07-03T13:32:43.000Z",5,"Perfect","Easy to use🤷🏻"
"2026-07-03T12:42:06.000Z",5,"Very user friendly interface","Very user friendly interface"
"2026-07-03T12:09:24.000Z",5,"MF redeem rate","NAV rate fluctuations are not transparent"
"2026-07-03T11:45:26.000Z",5,"Good","Good"
"2026-07-03T10:53:20.000Z",5,"Super","Nice"
"2026-07-03T10:46:10.000Z",5,"Excellent","Excellent"
"2026-07-03T10:43:30.000Z",5,"Clean & Seamless","I have been using Groww for the last five years and my experience has been fantastic. Absolutely hassle free, glitch free, smooth, clean and seamless. Such simple layout without any complicated things. Thank you Groww."
"2026-07-03T10:34:01.000Z",5,"My only investment app","I think groww is absolutely an amazing platform to invest and monitor investment. Its super easy to use and convenient as well."
"2026-07-03T10:32:25.000Z",5,"Best app for stock market","Best application for IPO,Mutual fund,Stock market and many more services."
"2026-07-03T10:05:06.000Z",5,"Investing made easy","This is the best most user friendly and reliable app, you can use for investing your funds."
"2026-07-03T09:43:25.000Z",5,"Great app","Good"
"2026-07-03T09:36:02.000Z",5,"Fantastic App","Very Good"
"2026-07-03T09:28:57.000Z",5,"Good Appa","Super"
"2026-07-03T09:20:49.000Z",5,"Great app","Excellent"
"2026-07-03T09:07:48.000Z",5,"Mr Negi","User friendly"
"2026-07-03T08:49:13.000Z",5,"Nice","Good"
"2026-07-03T08:36:48.000Z",5,"Fantastic Platform","One stop for Stocks, SIP, IPO, etc…
The best part is, its simplicity both in use and its analysis and reports."
"2026-07-03T08:36:36.000Z",5,"Very good happy","Good"
"2026-07-03T08:29:19.000Z",5,"Wow","Good"
"2026-07-03T08:26:19.000Z",5,"Rahul_Upadhyay","5star"
"2026-07-03T08:24:56.000Z",5,"Excellent","Very good"
"2026-07-03T08:23:36.000Z",5,"Great App for Treading and SIP","App is simply and easy to use yet contains detailed information and analysis."
"2026-07-03T08:16:55.000Z",5,"User friendly app","easy to use and manage all the funds"
"2026-07-03T08:09:33.000Z",5,"Best UI ever","Best UI ever"
"2026-07-03T07:37:55.000Z",5,"Gond","👍"
"2026-07-03T07:34:10.000Z",5,"Ggg","Ggg"
"2026-07-03T07:32:02.000Z",5,"Good","Nice"
"2026-07-03T07:24:12.000Z",5,"Outstanding","Groww allows you grow together we can Grow with the Groww"
"2026-07-03T06:55:41.000Z",5,"Best All in One","I like the UI of the app easy navigation and more informative of the stock"
"2026-07-03T06:54:57.000Z",5,"Such a magnificent broker","Grow is the nicest application in the sector of finance. This is the best demat account that you can get right now the best UI easy to use beginner friendly with all the required features that updates frequently."
"2026-07-03T06:51:31.000Z",5,"Pradeep","Excellent"
"2026-07-03T06:33:58.000Z",5,"sip","good app"
"2026-07-03T06:28:57.000Z",5,"Grow for Growth","If you want growth in your income."
"2026-07-03T06:27:16.000Z",5,"All the info at one place","I’m so comfortable using Groww app. It’s so cool, informative, getting time to time notifications and very easy to use."
"2026-07-03T06:06:11.000Z",5,"Best App for Investing","Easy to use"
"2026-07-03T06:05:08.000Z",5,"Superb app","Superb"
"2026-07-03T06:03:49.000Z",5,"Superb App","Very smooth experience"
"2026-07-03T05:53:45.000Z",5,"Best App","User friendly easy to use fast service mostly recommended"
"2026-07-03T05:43:30.000Z",5,"Convenient and no fuss","I have liked using this app all these years simply because of it’s convenience"
"2026-07-03T05:23:59.000Z",5,"Simple UI and Great UX for investment","the app is great and has a really simple UI with no nonsense providing a great UX. Everything is easy to find and take action, when needed. one more thing it doesn’t have some features which we need in trading but that’s what makes it different and better than other apps for investors."
"2026-07-03T05:17:27.000Z",5,"Nice interface","Easy to u destined the interface and get monthly SIP emails with all information"
"2026-07-03T05:10:15.000Z",4,"Bug with Stock Split Holdings","This app introduced me to the world of investing. The brokerage charges and the UI are it’s USP however the holdings dashboard doesn’t seem to handle stock splits.
For example: Post LIC stock split, my holdings in LIC is displaying as 50% loss. Please ask your team to work on this bug and deploy the fix in the next planned release."
"2026-07-03T05:07:27.000Z",5,"Good","Good 😊"
"2026-07-03T04:54:06.000Z",5,"Nice","So far so good"
"2026-07-03T04:34:17.000Z",5,"Superb","Superb platform very easy to use,and very safe to use"
"2026-07-03T04:17:57.000Z",5,"Groww always grow me","Excellent"
"2026-07-03T04:12:44.000Z",5,"Good","Good"
"2026-07-03T04:05:16.000Z",5,"Excellent App","I have been using groww last 5 years and find it very good for investment purposes. Easy GUI and info provided by Groww team"
"2026-07-03T04:05:05.000Z",5,"Investment","Best app for investment with fast and regular update.
From my opinion best for every type of investors"
"2026-07-03T04:01:45.000Z",5,"Great product","Easy to use, great product."
"2026-07-03T04:01:30.000Z",5,"Ease of use","User friendly"
"2026-07-03T03:58:41.000Z",5,"Just an awesome app.","One stop shop for your investment in stock, F&O and mutual funds. Easy to invest and make withdrawals as required."
"2026-07-03T03:55:00.000Z",5,"Praveen","Good for beginners for a trading"
"2026-07-03T03:53:40.000Z",5,"Very unique & simple Demat","When I am doing optional trading, this Groww is very fast and easy to operate with this very simple system. Unique & having Wonderful features This great system , Groww Demat , allows me to study all aspects of Stocks."
"2026-07-03T03:52:36.000Z",5,"Is it real?","Can’t imagine we are getting al these services on direct mutual fund and delivery based stock investments are free. Very good app. Good informative and educative news letters. Than you"
"2026-07-03T03:52:28.000Z",5,"Great App for Trading !","Great App for Trading"
"2026-07-03T03:47:33.000Z",1,"They Keep emailing me","They keep spamming with unwanted digest emails !! Who needs that stop spamming"
"2026-07-03T03:47:20.000Z",5,"BEST AND SIMPLE APP","Only TPIN nahi chahiye"
"2026-07-03T03:43:10.000Z",5,"Good","Good"
"2026-07-03T03:41:46.000Z",5,"Roket","Good"
"2026-07-03T03:41:23.000Z",5,"Sureshkumar","Suresh"
"2026-07-03T03:33:26.000Z",5,"Best","Best for mf stocks"
"2026-07-03T03:21:01.000Z",5,"Tread easy with grow","Very good app"
"2026-07-03T03:12:52.000Z",5,"Neat UI","Neatest UI I’ve seen in an investing app. Haven’t experienced any bugs yet and the team looks like they care about the app. Got a good range of MFs too."
"2026-07-03T02:59:58.000Z",5,"Good app","*****"
"2026-07-03T02:47:43.000Z",5,"Excellent App","Very Handy and Bugs Free always"
"2026-07-03T02:43:47.000Z",5,"Review","This application is really amazing too good really enjoying my journey"
"2026-07-03T02:40:51.000Z",5,"Good app","Very good"
"2026-07-03T02:17:49.000Z",5,"Excellent App for Share Market","I have been using GROWW since last five years, used delivery based transactions only. I used to invest for my long term goal. 

I had chance to met Mr Lalit Keshre at Ahmedabad before 4 years, got fruitful conversations & got impressed with his thoughts."
"2026-07-03T02:15:01.000Z",5,"సూపర్","సింప్లి సూపర్"
"2026-07-03T02:06:57.000Z",5,"Good","Good"
"2026-07-03T01:58:51.000Z",1,"Na","Na"
"2026-07-03T01:36:33.000Z",5,"Vaibhav","Vaibhav"
"2026-07-03T01:26:45.000Z",5,"Narayanarao Srinivasan","Pretty good"
